0.000000	0.500000	
30.000000	0.566667	
60.000000	0.600000	
90.000000	0.500000	
120.000000	0.766667	
150.000000	0.733333	
180.000000	0.633333	
210.000000	0.766667	
240.000000	0.666667	
270.000000	0.666667	
300.000000	0.700000	
330.000000	0.633333	
360.000000	0.766667	
390.000000	0.766667	
420.000000	0.733333	
450.000000	0.733333	
480.000000	0.766667	
510.000000	0.766667	
540.000000	0.766667	
570.000000	0.766667	
600.000000	0.766667	
630.000000	0.800000	
660.000000	0.800000	
690.000000	0.833333	
720.000000	0.800000	
750.000000	0.800000	
780.000000	0.766667	
810.000000	0.766667	
840.000000	0.833333	
870.000000	0.800000	
900.000000	0.766667	
930.000000	0.866667	
960.000000	0.833333	
990.000000	0.766667	
1020.000000	0.833333	
1050.000000	0.800000	
1080.000000	0.766667	
1110.000000	0.766667	
1140.000000	0.766667	
1170.000000	0.833333	
1200.000000	0.833333	
1230.000000	0.833333	
1260.000000	0.800000	
1290.000000	0.766667	
1320.000000	0.733333	
1350.000000	0.800000	
1380.000000	0.833333	
1410.000000	0.766667	
1440.000000	0.900000	
1470.000000	0.833333	
1500.000000	0.766667	
1530.000000	0.766667	
1560.000000	0.733333	
1590.000000	0.800000	
1620.000000	0.800000	
1650.000000	0.800000	
1680.000000	0.833333	
1710.000000	0.866667	
1740.000000	0.766667	
1770.000000	0.766667	
1800.000000	0.766667	
1830.000000	0.833333	
1860.000000	0.800000	
1890.000000	0.800000	
1920.000000	0.833333	
1950.000000	0.833333	
1980.000000	0.766667	
2010.000000	0.766667	
2040.000000	0.766667	
2070.000000	0.833333	
2100.000000	0.833333	
2130.000000	0.866667	
2160.000000	0.833333	
2190.000000	0.800000	
2220.000000	0.833333	
2250.000000	0.833333	
2280.000000	0.766667	
2310.000000	0.766667	
2340.000000	0.833333	
2370.000000	0.833333	
2400.000000	0.866667	
2430.000000	0.800000	
2460.000000	0.866667	
2490.000000	0.866667	
2520.000000	0.833333	
2550.000000	0.833333	
2580.000000	0.833333	
2610.000000	0.833333	
2640.000000	0.833333	
2670.000000	0.833333	
2700.000000	0.833333	
2730.000000	0.833333	
2760.000000	0.866667	
2790.000000	0.866667	
2820.000000	0.866667	
2850.000000	0.866667	
2880.000000	0.833333	
2910.000000	0.866667	
2940.000000	0.833333	
2970.000000	0.833333	
3000.000000	0.833333	
3030.000000	0.866667	
3060.000000	0.866667	
3090.000000	0.833333	
3120.000000	0.833333	
3150.000000	0.833333	
3180.000000	0.833333	
3210.000000	0.833333	
3240.000000	0.833333	
3270.000000	0.833333	
3300.000000	0.833333	
3330.000000	0.833333	
3360.000000	0.833333	
3390.000000	0.833333	
3420.000000	0.833333	
3450.000000	0.833333	
3480.000000	0.833333	
3510.000000	0.833333	
3540.000000	0.833333	
3570.000000	0.833333	
3600.000000	0.833333	
3630.000000	0.833333	
3660.000000	0.833333	
3690.000000	0.833333	
3720.000000	0.833333	
3750.000000	0.833333	
3780.000000	0.833333	
3810.000000	0.833333	
3840.000000	0.833333	
3870.000000	0.833333	
3900.000000	0.833333	
3930.000000	0.833333	
3960.000000	0.833333	
3990.000000	0.833333	
4020.000000	0.833333	
4050.000000	0.833333	
4080.000000	0.833333	
4110.000000	0.833333	
4140.000000	0.833333	
4170.000000	0.833333	
4200.000000	0.833333	
4230.000000	0.833333	
4260.000000	0.833333	
4290.000000	0.833333	
4320.000000	0.833333	
4350.000000	0.833333	
4380.000000	0.833333	
4410.000000	0.833333	
4440.000000	0.833333	
4470.000000	0.833333	
4500.000000	0.833333	
4530.000000	0.833333	
4560.000000	0.833333	
4590.000000	0.833333	
4620.000000	0.833333	
4650.000000	0.833333	
4680.000000	0.833333	
4710.000000	0.833333	
4740.000000	0.833333	
4770.000000	0.833333	
